Date,SPY,AGG,DBC,GLD
2015-09-24,163.938,84.828,13.161,110.49
2015-09-25,163.896,84.68,13.239,109.81
2015-09-28,159.782,84.882,13.056,108.42
2015-09-29,159.876,85.014,13.143,107.98
2015-09-30,162.859,85.045,13.239,106.86
2015-10-01,163.284,85.111,13.152,106.73
2015-10-02,165.723,85.368,13.239,108.99
2015-10-05,168.672,85.049,13.414,108.77
2015-10-06,168.094,85.259,13.676,109.86
2015-10-07,169.471,85.197,13.65,109.7
2015-10-08,171.001,85.08,13.711,109.14
2015-10-09,171.103,85.01,13.773,110.87
2015-10-12,171.264,85.228,13.554,111.31
2015-10-13,170.185,85.236,13.467,111.86
2015-10-14,169.369,85.554,13.502,113.81
2015-10-15,171.969,85.438,13.467,113.29
2015-10-16,172.751,85.352,13.475,112.49
2015-10-19,172.836,85.438,13.231,112.02
2015-10-20,172.615,85.267,13.257,112.73
2015-10-21,171.545,85.469,13.143,111.73
2015-10-22,174.443,85.484,13.187,111.69
2015-10-23,176.355,85.337,13.108,111.5
2015-10-26,175.921,85.376,13.073,111.43
2015-10-27,175.581,85.5,13.012,111.68
2015-10-28,177.579,85.243,13.231,110.78
2015-10-29,177.477,84.878,13.152,109.72
2015-10-30,176.712,85.103,13.283,109.3
2015-11-02,178.802,84.936,13.213,108.59
2015-11-03,179.321,84.78,13.449,106.98
2015-11-04,178.777,84.78,13.222,105.97
2015-11-05,178.598,84.741,13.117,105.64
2015-11-06,178.505,84.336,13.038,104.1
2015-11-09,176.839,84.282,12.925,104.4
2015-11-10,177.247,84.437,12.899,104.18
2015-11-11,176.55,84.328,12.768,103.83
2015-11-12,174.086,84.406,12.584,103.85
2015-11-13,172.131,84.57,12.488,103.56
2015-11-16,174.749,84.64,12.549,103.71
2015-11-17,174.621,84.702,12.357,102.34
2015-11-18,177.392,84.64,12.409,102.43
2015-11-19,177.239,84.679,12.409,103.56
2015-11-20,177.885,84.624,12.392,103.09
2015-11-23,177.681,84.648,12.488,102.26
2015-11-24,177.918,84.726,12.689,102.94
2015-11-25,177.893,84.765,12.671,102.46
2015-11-27,178.097,84.741,12.479,101.25
2015-11-30,177.358,84.772,12.401,101.92
2015-12-01,179.049,85.069,12.54,102.28
2015-12-02,177.222,84.968,12.278,100.69
2015-12-03,174.74,84.342,12.418,101.76
2015-12-04,178.148,84.616,12.401,104.02
2015-12-07,177.069,84.741,12.042,102.67
2015-12-08,175.879,84.772,11.981,102.84
2015-12-09,174.511,84.772,11.99,102.64
2015-12-10,174.961,84.757,11.946,102.55
2015-12-11,171.57,84.968,11.824,103.11
2015-12-14,172.437,84.569,11.745,101.79
2015-12-15,174.247,84.577,11.719,101.52
2015-12-16,176.797,84.428,11.666,102.75
2015-12-17,174.103,84.546,11.544,100.5
2015-12-18,171.001,84.725,11.597,102.04
2015-12-21,172.412,84.647,11.544,103.15
2015-12-22,173.976,84.585,11.492,102.61
2015-12-23,176.13,84.569,11.701,102.31
2015-12-24,175.84,84.61,11.701,103.05
2015-12-28,175.438,84.61,11.535,102.27
2015-12-29,177.31,84.398,11.728,102.2
2015-12-30,176.054,84.383,11.614,101.42
2015-12-31,174.292,84.61,11.675,101.46
2016-01-04,171.856,84.578,11.588,102.89
2016-01-05,172.147,84.618,11.474,103.18
2016-01-06,169.975,84.939,11.291,104.67
2016-01-07,165.897,84.931,11.238,106.15
2016-01-08,164.076,85.119,11.186,105.68
2016-01-11,164.239,84.876,10.88,104.74
2016-01-12,165.564,85.064,10.81,104.21
2016-01-13,161.434,85.26,10.749,104.72
2016-01-14,164.085,85.229,10.775,103.02
2016-01-15,160.562,85.33,10.548,104.08
2016-01-19,160.776,85.244,10.46,103.98
2016-01-20,158.716,85.315,10.382,105.37
2016-01-21,159.605,85.197,10.522,105.49
2016-01-22,162.879,85.26,10.836,105.0
2016-01-25,160.417,85.213,10.6,106.08
2016-01-26,162.606,85.323,10.81,107.29
2016-01-27,160.836,85.338,10.941,107.69
2016-01-28,161.674,85.409,11.063,106.54
2016-01-29,165.615,85.659,11.168,106.95
2016-02-01,165.555,85.556,10.959,108.05
2016-02-02,162.572,85.815,10.766,108.09
2016-02-03,163.546,85.807,11.037,109.25
2016-02-04,163.803,85.893,11.02,110.57
2016-02-05,160.682,85.815,10.95,112.32
2016-02-08,158.519,86.145,10.897,113.83
2016-02-09,158.528,86.137,10.618,113.58
2016-02-10,158.391,86.349,10.635,114.46
2016-02-11,156.331,86.404,10.766,119.06
2016-02-12,159.554,86.168,10.924,118.36
2016-02-16,162.247,85.956,10.801,114.77
2016-02-17,164.897,85.909,11.029,115.48
2016-02-18,164.221,86.168,10.967,118.29
2016-02-19,164.145,86.184,10.871,117.58
2016-02-22,166.521,86.207,11.037,115.49
2016-02-23,164.418,86.223,10.889,117.22
2016-02-24,165.17,86.255,11.029,117.61
2016-02-25,167.171,86.474,11.02,117.92
2016-02-26,166.786,86.317,11.002,117.11
2016-02-29,165.478,86.419,11.142,118.64
2016-03-01,169.368,86.161,11.151,117.77
2016-03-02,170.129,86.066,11.212,118.68
2016-03-03,170.796,86.168,11.273,120.73
2016-03-04,171.352,86.035,11.492,120.54
2016-03-07,171.488,86.011,11.701,121.14
2016-03-08,169.616,86.224,11.544,120.58
2016-03-09,170.454,86.184,11.719,119.58
2016-03-10,170.591,86.224,11.701,121.5
2016-03-11,173.343,86.066,11.745,119.41
2016-03-14,173.121,86.113,11.64,117.87
2016-03-15,172.839,86.035,11.544,117.96
2016-03-16,173.839,86.404,11.745,120.59
2016-03-17,174.942,86.585,11.876,120.13
2016-03-18,175.63,86.656,11.867,119.8
2016-03-21,175.879,86.467,11.902,118.96
2016-03-22,175.784,86.412,11.99,119.31
2016-03-23,174.624,86.601,11.736,116.61
2016-03-24,174.547,86.609,11.666,116.33
2016-03-28,174.65,86.672,11.701,116.6
2016-03-29,176.266,86.931,11.675,118.76
2016-03-30,177.039,86.9,11.631,117.1
2016-03-31,176.609,87.175,11.614,117.64
2016-04-01,177.812,87.098,11.413,116.93
2016-04-04,177.237,87.185,11.256,116.15
2016-04-05,175.466,87.303,11.23,117.66
2016-04-06,177.383,87.287,11.352,116.94
2016-04-07,175.26,87.476,11.317,118.61
2016-04-08,175.733,87.39,11.588,118.43
2016-04-11,175.32,87.453,11.675,120.03
2016-04-12,176.953,87.311,11.929,120.05
2016-04-13,178.74,87.35,11.99,118.77
2016-04-14,178.749,87.2,11.894,117.11
2016-04-15,178.551,87.445,11.85,117.92
2016-04-18,179.806,87.437,11.902,117.74
2016-04-19,180.373,87.429,12.156,119.58
2016-04-20,180.545,87.216,12.392,118.97
2016-04-21,179.574,87.098,12.339,119.42
2016-04-22,179.574,87.106,12.287,117.89
2016-04-25,179.265,87.011,12.278,118.23
2016-04-26,179.531,86.972,12.435,118.7
2016-04-27,179.9,87.232,12.549,119.04
2016-04-28,178.268,87.405,12.619,121.29
2016-04-29,177.305,87.397,12.741,123.65
2016-05-02,178.715,87.338,12.567,123.24
2016-05-03,177.159,87.496,12.374,122.96
2016-05-04,176.171,87.536,12.383,122.21
2016-05-05,176.137,87.757,12.261,122.07
2016-05-06,176.781,87.623,12.339,123.18
2016-05-09,176.927,87.678,12.068,120.65
2016-05-10,179.127,87.717,12.366,120.98
2016-05-11,177.451,87.717,12.654,122.12
2016-05-12,177.503,87.638,12.671,121.16
2016-05-13,175.956,87.804,12.654,121.71
2016-05-16,177.692,87.654,12.794,121.8
2016-05-17,176.034,87.536,12.89,122.22
2016-05-18,176.085,87.172,12.794,120.1
2016-05-19,175.475,87.228,12.759,119.87
2016-05-20,176.583,87.283,12.811,119.71
2016-05-23,176.343,87.267,12.741,119.37
2016-05-24,178.629,87.22,12.741,117.3
2016-05-25,179.84,87.236,12.89,116.98
2016-05-26,179.892,87.37,12.881,116.58
2016-05-27,180.665,87.354,12.934,115.62
2016-05-31,180.322,87.409,12.855,116.06
2016-06-01,180.691,87.36,12.986,115.94
2016-06-02,181.241,87.582,13.012,115.67
2016-06-03,180.7,88.057,13.1,118.88
2016-06-06,181.619,87.938,13.257,118.92
2016-06-07,181.903,88.017,13.388,118.82
2016-06-08,182.496,88.049,13.615,120.58
2016-06-09,182.246,88.112,13.589,121.25
2016-06-10,180.519,88.231,13.423,121.74
2016-06-13,179.127,88.302,13.423,122.64
2016-06-14,178.775,88.262,13.336,122.77
2016-06-15,178.526,88.452,13.266,123.68
2016-06-16,179.058,88.507,13.038,122.38
2016-06-17,178.391,88.444,13.344,123.95
2016-06-20,179.54,88.199,13.467,123.21
2016-06-21,180.05,88.136,13.362,120.84
2016-06-22,179.756,88.191,13.283,120.9
2016-06-23,182.097,88.041,13.388,120.11
2016-06-24,175.558,88.515,13.117,126.0
2016-06-27,172.414,88.871,13.091,126.68
2016-06-28,175.524,88.982,13.301,125.32
2016-06-29,178.512,88.919,13.493,125.84
2016-06-30,180.948,89.101,13.414,126.47
2016-07-01,181.328,89.293,13.58,128.41
2016-07-05,180.024,89.53,13.196,129.47
2016-07-06,181.104,89.697,13.248,130.23
2016-07-07,180.992,89.634,12.872,129.74
2016-07-08,183.687,89.768,13.004,130.52
2016-07-11,184.334,89.53,12.951,129.29
2016-07-12,185.673,89.261,13.196,127.15
2016-07-13,185.647,89.388,13.03,128.32
2016-07-14,186.684,89.309,13.082,127.33
2016-07-15,186.433,88.984,13.047,126.84
2016-07-18,186.934,88.999,12.986,127.04
2016-07-19,186.744,89.182,12.907,127.21
2016-07-20,187.522,89.102,12.82,125.39
2016-07-21,186.814,89.182,12.75,127.3
2016-07-22,187.651,89.198,12.724,126.35
2016-07-25,187.142,89.095,12.584,125.47
2016-07-26,187.228,89.095,12.532,126.0
2016-07-27,187.029,89.356,12.409,128.03
2016-07-28,187.245,89.348,12.374,127.66
2016-07-29,187.548,89.586,12.479,128.98
2016-08-01,187.392,89.377,12.261,129.22
2016-08-02,186.192,89.115,12.243,130.27
2016-08-03,186.736,89.21,12.444,129.65
2016-08-04,186.934,89.377,12.497,129.87
2016-08-05,188.463,89.075,12.549,127.55
2016-08-08,188.351,89.131,12.619,127.44
2016-08-09,188.463,89.361,12.584,127.96
2016-08-10,187.997,89.464,12.435,128.56
2016-08-11,188.869,89.226,12.628,127.67
2016-08-12,188.705,89.441,12.724,127.4
2016-08-15,189.249,89.282,12.934,127.84
2016-08-16,188.273,89.226,13.038,128.47
2016-08-17,188.628,89.393,13.091,128.5
2016-08-18,189.051,89.52,13.257,129.11
2016-08-19,188.774,89.322,13.213,127.97
2016-08-22,188.766,89.457,13.091,127.78
2016-08-23,189.146,89.48,13.143,127.76
2016-08-24,188.178,89.449,12.986,126.34
2016-08-25,188.049,89.353,13.038,126.23
2016-08-26,187.695,89.21,12.995,126.05
2016-08-29,188.619,89.457,12.942,126.3
2016-08-30,188.308,89.409,12.82,125.03
2016-08-31,187.772,89.393,12.575,124.78
2016-09-01,187.781,89.471,12.435,125.29
2016-09-02,188.628,89.352,12.575,126.57
2016-09-06,189.198,89.543,12.663,128.71
2016-09-07,189.18,89.59,12.776,128.27
2016-09-08,188.748,89.28,13.004,127.59
2016-09-09,184.231,88.89,12.803,126.75
2016-09-12,186.874,88.962,12.803,126.59
2016-09-13,184.188,88.715,12.636,125.75
2016-09-14,184.118,88.827,12.54,126.18
2016-09-15,185.958,88.882,12.602,125.37
2016-09-16,185.24,88.946,12.619,125.06
2016-09-19,185.274,88.874,12.61,125.32
2016-09-20,185.283,88.906,12.654,125.44
2016-09-21,187.367,89.129,12.811,127.27
2016-09-22,188.547,89.312,12.881,127.57
2016-09-23,187.514,89.288,12.733,127.65
2016-09-26,185.995,89.399,12.82,127.55
2016-09-27,187.149,89.511,12.698,126.62
2016-09-28,188.078,89.535,12.995,126.22
2016-09-29,186.377,89.535,13.073,126.07
2016-09-30,187.783,89.439,13.117,125.64
2016-10-03,187.332,89.338,13.231,125.32
2016-10-04,186.377,89.035,13.196,120.97
2016-10-05,187.202,88.916,13.274,120.78
2016-10-06,187.332,88.916,13.301,119.66
2016-10-07,186.689,88.931,13.266,119.74
2016-10-10,187.662,88.892,13.414,120.16
2016-10-11,185.292,88.756,13.336,119.55
2016-10-12,185.535,88.788,13.239,119.74
2016-10-13,184.927,88.916,13.327,120.03
2016-10-14,185.022,88.764,13.336,119.36
2016-10-17,184.38,88.916,13.353,119.68
2016-10-18,185.535,89.059,13.379,120.42
2016-10-19,186.03,89.107,13.467,121.11
2016-10-20,185.682,89.075,13.344,120.74
2016-10-21,185.769,89.131,13.397,120.83
2016-10-24,186.559,88.995,13.405,120.56
2016-10-25,185.934,88.995,13.344,121.47
2016-10-26,185.561,88.82,13.257,120.79
2016-10-27,185.066,88.597,13.336,121.01
2016-10-28,184.519,88.597,13.248,121.58
2016-10-31,184.528,88.708,13.073,121.94
2016-11-01,183.191,88.66,13.135,122.73
2016-11-02,182.088,88.764,12.977,123.64
2016-11-03,181.255,88.644,12.934,124.3
2016-11-04,181.055,88.828,12.846,124.39
2016-11-07,185.049,88.724,12.899,122.15
2016-11-08,185.882,88.58,12.881,121.64
2016-11-09,187.853,87.758,12.942,121.56
2016-11-10,188.321,87.399,12.837,119.75
2016-11-11,187.887,87.239,12.593,117.1
2016-11-14,188.035,86.888,12.567,116.11
2016-11-15,189.502,86.951,12.846,117.12
2016-11-16,189.146,87.143,12.689,116.77
2016-11-17,190.119,86.816,12.715,116.17
2016-11-18,189.693,86.536,12.82,115.15
2016-11-21,191.126,86.608,13.178,115.58
2016-11-22,191.499,86.688,13.161,115.54
2016-11-23,191.603,86.385,13.213,113.25
2016-11-25,192.315,86.377,13.117,112.61
2016-11-28,191.412,86.68,13.161,113.8
2016-11-29,191.785,86.776,12.899,113.27
2016-11-30,191.325,86.432,13.292,111.75
2016-12-01,190.622,86.148,13.537,111.54
2016-12-02,190.718,86.42,13.633,112.14
2016-12-05,191.864,86.492,13.703,111.54
2016-12-06,192.471,86.476,13.641,111.43
2016-12-07,194.989,86.7,13.537,111.83
2016-12-08,195.466,86.54,13.563,111.57
2016-12-09,196.647,86.276,13.633,110.4
2016-12-12,196.421,86.196,13.72,110.82
2016-12-13,197.732,86.308,13.755,110.45
2016-12-14,196.1,85.836,13.624,108.83
2016-12-15,196.908,85.732,13.606,107.34
2016-12-16,196.522,85.788,13.668,108.05
2016-12-19,196.95,86.012,13.589,108.59
2016-12-20,197.71,85.932,13.65,107.79
2016-12-21,197.16,86.116,13.572,107.85
2016-12-22,196.819,86.115,13.554,107.59
2016-12-23,197.108,86.139,13.58,107.93
2016-12-27,197.597,86.075,13.79,108.56
2016-12-28,195.964,86.211,13.799,108.86
2016-12-29,195.92,86.476,13.816,110.29
2016-12-30,195.204,86.652,13.842,109.61
2017-01-03,196.697,86.74,13.676,110.47
2017-01-04,197.867,86.764,13.781,110.86
2017-01-05,197.71,87.125,13.851,112.58
2017-01-06,198.417,86.837,13.834,111.75
2017-01-09,197.763,86.981,13.624,112.67
2017-01-10,197.763,86.957,13.563,113.15
2017-01-11,198.321,87.061,13.711,113.5
2017-01-12,197.824,87.093,13.912,113.91
2017-01-13,198.278,86.941,13.886,114.21
2017-01-17,197.579,87.238,13.877,115.85
2017-01-18,198.016,86.861,13.755,114.87
2017-01-19,197.282,86.636,13.711,114.77
2017-01-20,198.007,86.668,13.869,115.05
2017-01-23,197.492,86.909,13.869,115.79
2017-01-24,198.758,86.772,13.904,115.27
2017-01-25,200.478,86.54,13.816,114.32
2017-01-26,200.269,86.596,13.877,113.26
2017-01-27,199.954,86.668,13.764,113.49
2017-01-30,198.714,86.628,13.685,113.97
2017-01-31,198.697,86.837,13.764,115.55
2017-02-01,198.776,86.714,13.912,115.2
2017-02-02,198.907,86.763,13.912,115.84
2017-02-03,200.278,86.787,13.904,116.13
2017-02-06,199.92,87.036,13.816,117.7
2017-02-07,199.928,87.124,13.755,117.46
2017-02-08,200.19,87.373,13.807,118.19
2017-02-09,201.378,87.164,13.877,117.29
2017-02-10,202.173,87.148,14.026,117.6
2017-02-13,203.273,87.02,13.869,116.8
2017-02-14,204.085,86.827,13.886,116.93
2017-02-15,205.151,86.69,13.904,117.45
2017-02-16,204.976,86.875,13.816,118.08
2017-02-17,205.299,87.068,13.79,117.68
2017-02-21,206.521,87.06,13.773,117.75
2017-02-22,206.338,87.116,13.703,117.91
2017-02-23,206.478,87.261,13.746,118.94
2017-02-24,206.74,87.582,13.72,119.7
2017-02-27,207.063,87.422,13.685,119.12
2017-02-28,206.504,87.397,13.738,119.23
2017-03-01,209.395,86.987,13.799,119.06
2017-03-02,208.076,86.826,13.58,117.58
2017-03-03,208.207,86.89,13.65,117.51
2017-03-06,207.587,86.85,13.633,116.72
2017-03-07,206.967,86.737,13.572,115.78
2017-03-08,206.583,86.528,13.266,115.06
2017-03-09,206.845,86.262,13.152,114.47
2017-03-10,207.57,86.391,13.03,114.72
2017-03-13,207.674,86.246,13.012,114.74
2017-03-14,206.88,86.278,12.96,114.12
2017-03-15,208.67,86.777,13.073,116.25
2017-03-16,208.259,86.681,13.056,116.73
2017-03-17,207.894,86.866,13.1,116.99
2017-03-20,207.666,86.995,13.091,117.51
2017-03-21,204.999,87.172,13.021,118.54
2017-03-22,205.482,87.293,13.012,118.83
2017-03-23,205.262,87.317,12.986,118.67
2017-03-24,205.113,87.244,13.03,118.86
2017-03-27,204.903,87.454,13.012,119.53
2017-03-28,206.394,87.252,13.091,119.04
2017-03-29,206.587,87.446,13.213,119.33
2017-03-30,207.245,87.285,13.266,118.47
2017-03-31,206.762,87.349,13.292,118.72
2017-04-03,206.403,87.673,13.239,119.35
2017-04-04,206.534,87.593,13.371,119.62
2017-04-05,205.92,87.69,13.397,119.62
2017-04-06,206.499,87.681,13.432,119.18
2017-04-07,206.289,87.488,13.467,119.46
2017-04-10,206.411,87.601,13.572,119.46
2017-04-11,206.166,87.851,13.598,121.19
2017-04-12,205.262,88.045,13.598,122.02
2017-04-13,203.929,88.158,13.641,122.6
2017-04-17,205.736,88.109,13.563,122.24
2017-04-18,205.122,88.464,13.51,122.82
2017-04-19,204.745,88.327,13.274,121.73
2017-04-20,206.411,88.19,13.222,121.96
2017-04-21,205.753,88.214,13.091,122.31
2017-04-24,208.016,88.085,13.047,121.48
2017-04-25,209.227,87.794,13.108,120.25
2017-04-26,209.095,87.907,13.038,120.84
2017-04-27,209.271,87.988,12.969,120.39
2017-04-28,208.815,88.141,12.934,120.77
2017-05-01,209.341,87.914,12.96,119.67
2017-05-02,209.42,88.035,12.82,119.65
2017-05-03,209.165,87.947,12.768,117.98
2017-05-04,209.411,87.874,12.462,116.79
2017-05-05,210.235,87.89,12.636,117.01
2017-05-08,210.2,87.72,12.584,116.75
2017-05-09,210.007,87.728,12.523,116.05
2017-05-10,210.385,87.752,12.724,116.04
2017-05-11,209.955,87.744,12.776,116.5
2017-05-12,209.604,88.068,12.776,116.83
2017-05-15,210.762,88.035,12.846,117.14
2017-05-16,210.569,88.149,12.864,117.65
2017-05-17,206.832,88.601,12.951,119.79
2017-05-18,207.666,88.553,12.916,118.81
2017-05-19,209.016,88.553,13.17,119.4
2017-05-22,210.078,88.496,13.257,119.9
2017-05-23,210.542,88.326,13.213,119.14
2017-05-24,211.034,88.48,13.187,119.61
2017-05-25,212.042,88.521,12.899,119.48
2017-05-26,211.998,88.488,12.995,120.54
2017-05-30,211.814,88.658,12.89,120.14
2017-05-31,211.762,88.747,12.75,120.62
2017-06-01,213.445,88.706,12.663,120.72
2017-06-02,214.156,88.998,12.602,121.61
2017-06-05,213.998,88.86,12.532,121.73
2017-06-06,213.314,89.039,12.619,123.1
2017-06-07,213.709,88.933,12.444,122.45
2017-06-08,213.814,88.844,12.444,121.65
2017-06-09,213.489,88.771,12.514,120.54
2017-06-12,213.445,88.771,12.401,120.36
2017-06-13,214.489,88.796,12.453,120.48
2017-06-14,214.217,89.079,12.234,119.82
2017-06-15,213.805,89.022,12.287,119.32
2017-06-16,213.852,89.079,12.339,119.34
2017-06-19,215.632,88.958,12.261,118.43
2017-06-20,214.178,89.095,12.138,118.18
2017-06-21,214.125,89.112,12.007,118.52
2017-06-22,214.028,89.152,12.025,118.92
2017-06-23,214.284,89.168,12.077,119.43
2017-06-26,214.425,89.249,12.103,118.36
2017-06-27,212.697,88.982,12.243,118.81
2017-06-28,214.601,89.014,12.322,118.9
2017-06-29,212.715,88.844,12.374,118.32
2017-06-30,213.111,88.731,12.628,118.02
2017-07-03,213.473,88.572,12.759,116.09
2017-07-05,213.966,88.621,12.567,116.52
2017-07-06,212.01,88.451,12.575,116.47
2017-07-07,213.385,88.418,12.453,115.28
2017-07-10,213.614,88.459,12.505,115.47
2017-07-11,213.455,88.54,12.628,115.62
2017-07-12,215.059,88.808,12.567,116.03
2017-07-13,215.421,88.711,12.558,115.82
2017-07-14,216.425,88.8,12.698,116.77
2017-07-17,216.399,88.84,12.654,117.29
2017-07-18,216.514,89.043,12.706,118.11
2017-07-19,217.686,89.068,12.82,118.08
2017-07-20,217.783,89.092,12.803,118.24
2017-07-21,217.589,89.246,12.628,119.26
2017-07-24,217.536,89.165,12.654,119.31
2017-07-25,218.065,88.849,12.794,118.92
2017-07-26,218.074,89.019,12.916,119.88
2017-07-27,217.871,88.889,12.995,119.79
2017-07-28,217.615,89.068,13.065,120.69
2017-07-31,217.492,89.027,13.143,120.75
2017-08-01,217.977,89.271,12.995,120.65
2017-08-02,218.082,89.206,13.021,120.4
2017-08-03,217.659,89.385,12.925,120.59
2017-08-04,218.056,89.239,12.951,119.65
2017-08-07,218.461,89.231,12.977,119.51
2017-08-08,217.924,89.149,12.986,119.86
2017-08-09,217.915,89.231,13.073,121.31
2017-08-10,214.839,89.32,12.872,122.21
2017-08-11,215.156,89.393,12.916,122.79
2017-08-14,217.289,89.353,12.803,121.92
2017-08-15,217.263,89.222,12.741,120.98
2017-08-16,217.642,89.385,12.706,121.87
2017-08-17,214.248,89.515,12.741,122.49
2017-08-18,213.914,89.458,12.969,122.3
2017-08-21,214.081,89.523,12.811,122.76
2017-08-22,216.32,89.442,12.846,122.21
2017-08-23,215.544,89.645,12.96,122.67
2017-08-24,215.042,89.532,12.951,122.29
2017-08-25,215.544,89.597,12.925,122.74
2017-08-28,215.553,89.629,12.934,124.69
2017-08-29,215.8,89.759,12.934,124.42
2017-08-30,216.822,89.743,12.837,124.36
2017-08-31,218.126,89.865,13.196,125.82
2017-09-01,218.435,89.661,13.213,126.06
2017-09-05,216.866,90.028,13.239,127.46
2017-09-06,217.606,89.93,13.371,126.81
2017-09-07,217.58,90.151,13.362,128.13
2017-09-08,217.324,90.045,13.213,127.97
2017-09-11,219.642,89.8,13.239,126.19
2017-09-12,220.383,89.669,13.274,126.56
2017-09-13,220.488,89.58,13.336,125.61
2017-09-14,220.418,89.629,13.344,126.16
2017-09-15,220.715,89.612,13.405,125.53
2017-09-18,221.184,89.572,13.388,124.36
2017-09-19,221.406,89.523,13.362,124.62
2017-09-20,221.485,89.449,13.475,123.62
2017-09-21,220.892,89.433,13.423,122.68
2017-09-22,220.936,89.498,13.475,123.24
2017-09-25,220.484,89.71,13.703,124.53
2017-09-26,220.617,89.678,13.58,123.14
2017-09-27,221.476,89.417,13.528,121.98
2017-09-28,221.742,89.425,13.528,122.21
2017-09-29,222.521,89.352,13.458,121.58
2017-10-02,223.487,89.406,13.344,120.77
2017-10-03,223.965,89.48,13.353,120.83
2017-10-04,224.231,89.455,13.371,121.17
2017-10-05,225.56,89.414,13.519,120.52
2017-10-06,225.303,89.284,13.309,121.09
2017-10-09,224.931,89.406,13.318,122.08
2017-10-10,225.524,89.414,13.475,122.4
2017-10-11,225.878,89.431,13.502,122.79
2017-10-12,225.542,89.537,13.484,122.89
2017-10-13,225.816,89.758,13.615,123.82
2017-10-16,226.118,89.668,13.65,122.97
2017-10-17,226.277,89.635,13.633,122.13
2017-10-18,226.498,89.496,13.624,121.67
2017-10-19,226.56,89.562,13.563,122.39
2017-10-20,227.73,89.3,13.633,121.61
2017-10-23,226.844,89.398,13.633,121.8
2017-10-24,227.242,89.21,13.773,121.33
2017-10-25,226.118,89.153,13.79,121.35
2017-10-26,226.41,89.055,13.851,120.33
2017-10-27,228.261,89.251,13.921,120.9
2017-10-30,227.411,89.496,13.956,121.13
2017-10-31,227.765,89.439,13.991,120.67
2017-11-01,228.066,89.478,14.0,121.11
2017-11-02,228.155,89.527,14.087,121.19
2017-11-03,228.916,89.609,14.175,120.62
2017-11-06,229.271,89.691,14.445,121.65
2017-11-07,229.111,89.716,14.358,121.21
2017-11-08,229.501,89.658,14.332,121.63
2017-11-09,228.669,89.593,14.358,122.13
2017-11-10,228.598,89.233,14.332,121.13
2017-11-13,228.81,89.233,14.288,121.31
2017-11-14,228.279,89.323,14.096,121.56
2017-11-15,227.136,89.495,14.078,121.41
2017-11-16,229.067,89.396,14.035,121.4
2017-11-17,228.394,89.495,14.262,122.86
2017-11-20,228.784,89.445,14.148,121.31
2017-11-21,230.28,89.536,14.244,121.51
2017-11-22,230.077,89.691,14.323,122.63
2017-11-24,230.608,89.675,14.367,122.32
2017-11-27,230.493,89.675,14.341,122.83
2017-11-28,232.831,89.675,14.279,122.81
2017-11-29,232.69,89.454,14.183,122.04
2017-11-30,234.727,89.306,14.122,121.1
2017-12-01,234.24,89.561,14.244,121.59
2017-12-04,233.956,89.553,14.07,121.18
2017-12-05,233.115,89.644,14.07,120.32
2017-12-06,233.159,89.734,13.834,120.07
2017-12-07,233.894,89.619,13.877,118.49
2017-12-08,235.17,89.586,13.947,118.48
2017-12-11,235.878,89.553,13.982,118.01
2017-12-12,236.295,89.512,13.86,118.15
2017-12-13,236.268,89.767,13.799,119.17
2017-12-14,235.303,89.791,13.842,118.93
2017-12-15,237.262,89.816,13.842,119.18
2017-12-18,238.767,89.701,13.904,119.73
2017-12-19,237.85,89.438,14.008,119.82
2017-12-20,237.725,89.233,14.087,120.14
2017-12-21,238.215,89.312,14.096,120.31
2017-12-22,238.152,89.353,14.157,120.94
2017-12-26,237.867,89.427,14.367,121.77
2017-12-27,237.983,89.706,14.402,122.23
2017-12-28,238.473,89.64,14.472,122.85
2017-12-29,237.574,89.731,14.515,123.65
2018-01-02,239.274,89.599,14.585,125.15
2018-01-03,240.787,89.608,14.673,124.82
2018-01-04,241.802,89.55,14.655,125.46
2018-01-05,243.414,89.493,14.603,125.33
2018-01-08,243.859,89.468,14.594,125.31
2018-01-09,244.411,89.222,14.69,124.73
2018-01-10,244.037,89.222,14.743,125.03
2018-01-11,245.817,89.263,14.734,125.44
2018-01-12,247.42,89.246,14.83,126.96
2018-01-16,246.574,89.271,14.76,127.17
2018-01-17,248.924,89.173,14.778,126.14
2018-01-18,248.506,88.976,14.778,125.86
2018-01-19,249.637,88.787,14.751,126.42
2018-01-22,251.666,88.754,14.786,126.65
2018-01-23,252.2,88.967,14.891,127.28
2018-01-24,252.103,88.877,15.048,128.83
2018-01-25,252.209,89.107,14.961,127.97
2018-01-26,255.129,88.943,15.075,128.07
2018-01-29,253.438,88.787,15.031,127.35
2018-01-30,250.838,88.647,14.926,126.8
2018-01-31,250.963,88.721,14.944,127.65
2018-02-01,250.678,88.443,15.092,128.07
2018-02-02,245.221,88.18,14.847,126.39
2018-02-05,234.965,88.534,14.708,126.71
2018-02-06,239.595,88.279,14.62,125.38
2018-02-07,238.295,88.081,14.454,124.79
2018-02-08,229.357,87.933,14.306,124.98
2018-02-09,232.802,87.818,14.096,124.77
2018-02-12,236.22,87.843,14.183,125.37
2018-02-13,236.808,87.867,14.209,126.08
2018-02-14,240.004,87.571,14.428,128.23
2018-02-15,243.066,87.678,14.454,128.38
2018-02-16,243.138,87.851,14.48,127.96
2018-02-20,241.615,87.76,14.524,126.24
2018-02-21,240.414,87.481,14.507,125.66
